#                                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_1888_length_23245_cov_37.790677:411-21700    -            669 16723at7898          -            834         0 1227.0   4.8   1   2  5.9e-280  3.8e-278  923.6   2.4     4   449     1   475     1   479 0.96 -
NODE_1888_length_23245_cov_37.790677:411-21700    -            669 16723at7898          -            834         0 1227.0   4.8   2   2   1.3e-92   8.4e-91  303.8   0.0   445   602   499   661   489   666 0.95 -
NODE_12197_length_13777_cov_34.990423:837-2231    -            465 16723at7898          -            834   1.3e-08   32.0   0.4   2   3   9.5e-07     6e-05   19.8   0.3    67   226   203   363   181   369 0.81 -
NODE_12197_length_13777_cov_34.990423:837-2231    -            465 16723at7898          -            834   1.3e-08   32.0   0.4   3   3       8.8   5.6e+02   -3.2   0.0   153   213   400   461   397   462 0.61 -
NODE_35238_length_8670_cov_34.387936:1985-3460    -            492 16723at7898          -            834   1.4e-08   31.9   1.3   1   3       1.6     1e+02   -0.8   0.0   119   161    56    99    49   157 0.73 -
NODE_35238_length_8670_cov_34.387936:1985-3460    -            492 16723at7898          -            834   1.4e-08   31.9   1.3   2   3   1.7e-06   0.00011   19.0   0.4   114   225   160   276   135   286 0.81 -
NODE_35238_length_8670_cov_34.387936:1985-3460    -            492 16723at7898          -            834   1.4e-08   31.9   1.3   3   3   0.00073     0.047   10.3   0.0    89   163   353   422   330   487 0.76 -
NODE_29387_length_9528_cov_61.449889:2946-4346    -            467 16723at7898          -            834   1.5e-08   31.7   0.3   1   3   0.00035     0.022   11.3   0.0   108   164    19    76     3    95 0.81 -
NODE_29387_length_9528_cov_61.449889:2946-4346    -            467 16723at7898          -            834   1.5e-08   31.7   0.3   2   3   0.00022     0.014   12.0   0.1    77   227   102   248    87   307 0.77 -
NODE_29387_length_9528_cov_61.449889:2946-4346    -            467 16723at7898          -            834   1.5e-08   31.7   0.3   3   3     0.026       1.6    5.1   0.0    82   218   320   458   300   467 0.73 -
NODE_131030_length_2853_cov_35.644154:329-1189    -            287 16723at7898          -            834     2e-08   31.4   0.0   1   2    0.0086      0.55    6.7   0.0    83   162    20    96    13   108 0.73 -
NODE_131030_length_2853_cov_35.644154:329-1189    -            287 16723at7898          -            834     2e-08   31.4   0.0   2   2   1.3e-07   8.5e-06   22.6   0.0    76   227   119   262   113   276 0.84 -
NODE_9130_length_15188_cov_40.950096:6319-7761    -            481 16723at7898          -            834   5.4e-08   29.9   0.3   1   4       1.6     1e+02   -0.8   0.0   120   145    47    72    41    85 0.85 -
NODE_9130_length_15188_cov_40.950096:6319-7761    -            481 16723at7898          -            834   5.4e-08   29.9   0.3   2   4   0.00038     0.024   11.2   0.0    85   161   126   197   115   208 0.84 -
NODE_9130_length_15188_cov_40.950096:6319-7761    -            481 16723at7898          -            834   5.4e-08   29.9   0.3   3   4   7.7e-05    0.0049   13.5   0.1    75   228   224   376   218   422 0.81 -
NODE_9130_length_15188_cov_40.950096:6319-7761    -            481 16723at7898          -            834   5.4e-08   29.9   0.3   4   4      0.26        16    1.8   0.0   121   224   370   480   362   481 0.74 -
NODE_9130_length_15188_cov_40.950096:9627-11069   -            481 16723at7898          -            834   7.3e-08   29.5   5.2   1   4       4.4   2.8e+02   -2.2   0.1   120   136    46    62    42    69 0.86 -
NODE_9130_length_15188_cov_40.950096:9627-11069   -            481 16723at7898          -            834   7.3e-08   29.5   5.2   2   4   2.2e-06   0.00014   18.6   0.1    75   226   113   266    93   267 0.81 -
NODE_9130_length_15188_cov_40.950096:9627-11069   -            481 16723at7898          -            834   7.3e-08   29.5   5.2   3   4   5.7e-05    0.0036   13.9   0.5    72   213   223   359   212   362 0.75 -
NODE_9130_length_15188_cov_40.950096:9627-11069   -            481 16723at7898          -            834   7.3e-08   29.5   5.2   4   4    0.0022      0.14    8.7   0.0    65   225   318   479   309   481 0.77 -
NODE_29387_length_9528_cov_61.449889:8178-9494    -            439 16723at7898          -            834   2.2e-07   27.9   4.3   1   3    0.0084      0.54    6.8   0.0   114   214   103   205    92   214 0.69 -
NODE_29387_length_9528_cov_61.449889:8178-9494    -            439 16723at7898          -            834   2.2e-07   27.9   4.3   2   3   0.00014     0.009   12.6   0.2   108   176   202   269   200   281 0.78 -
NODE_29387_length_9528_cov_61.449889:8178-9494    -            439 16723at7898          -            834   2.2e-07   27.9   4.3   3   3   0.00061     0.039   10.5   0.2    77   227   285   431   270   437 0.76 -
NODE_11500_length_14062_cov_34.569004:4502-5959   -            486 16723at7898          -            834   2.5e-07   27.7   0.0   1   2   0.00039     0.025   11.2   0.0    86   218   124   255   105   297 0.78 -
NODE_11500_length_14062_cov_34.569004:4502-5959   -            486 16723at7898          -            834   2.5e-07   27.7   0.0   2   2   4.4e-05    0.0028   14.3   0.1    87   218   345   477   324   486 0.71 -
NODE_9130_length_15188_cov_40.950096:12830-14296  -            489 16723at7898          -            834   3.7e-07   27.1   0.3   1   3       1.2        74   -0.3   0.0   119   151    52    84    39   113 0.82 -
NODE_9130_length_15188_cov_40.950096:12830-14296  -            489 16723at7898          -            834   3.7e-07   27.1   0.3   2   3   2.5e-06   0.00016   18.4   0.0    84   227   131   273   114   289 0.83 -
NODE_9130_length_15188_cov_40.950096:12830-14296  -            489 16723at7898          -            834   3.7e-07   27.1   0.3   3   3     0.022       1.4    5.4   0.0    65   225   324   487   275   489 0.74 -
NODE_60069_length_6205_cov_33.010973:1094-2671    -            526 16723at7898          -            834   3.7e-07   27.1   0.0   1   4      0.09       5.7    3.4   0.1   113   177    77   140    62   179 0.78 -
NODE_60069_length_6205_cov_33.010973:1094-2671    -            526 16723at7898          -            834   3.7e-07   27.1   0.0   2   4   1.6e-06    0.0001   19.0   0.0    84   226   163   304   157   313 0.75 -
NODE_60069_length_6205_cov_33.010973:1094-2671    -            526 16723at7898          -            834   3.7e-07   27.1   0.0   3   4     0.011      0.69    6.4   0.0    75   137   262   318   254   402 0.85 -
NODE_60069_length_6205_cov_33.010973:1094-2671    -            526 16723at7898          -            834   3.7e-07   27.1   0.0   4   4      0.88        56    0.1   0.0    81   225   379   524   354   526 0.57 -
NODE_53086_length_6770_cov_28.491231:2659-4146    -            496 16723at7898          -            834   4.8e-07   26.8   0.0   1   3       1.2        78   -0.4   0.0   184   220    30    68     7   123 0.74 -
NODE_53086_length_6770_cov_28.491231:2659-4146    -            496 16723at7898          -            834   4.8e-07   26.8   0.0   2   3   2.4e-05    0.0015   15.2   0.2    76   228   140   285   128   320 0.79 -
NODE_53086_length_6770_cov_28.491231:2659-4146    -            496 16723at7898          -            834   4.8e-07   26.8   0.0   3   3    0.0049      0.31    7.5   0.0    72   213   341   481   323   494 0.71 -
NODE_63578_length_5950_cov_97.857973:4575-5891    -            439 16723at7898          -            834   5.3e-07   26.6   0.2   1   2    0.0024      0.15    8.6   0.0   114   213   103   204    92   211 0.79 -
NODE_63578_length_5950_cov_97.857973:4575-5891    -            439 16723at7898          -            834   5.3e-07   26.6   0.2   2   2   1.9e-05    0.0012   15.5   0.2   120   218   214   317   206   333 0.77 -
NODE_58188_length_6345_cov_36.406660:108-1742     -            545 16723at7898          -            834   6.3e-07   26.4   0.0   1   3        10   6.4e+02   -3.4   0.0   188   216    94   122    86   141 0.69 -
NODE_58188_length_6345_cov_36.406660:108-1742     -            545 16723at7898          -            834   6.3e-07   26.4   0.0   2   3   1.2e-05   0.00075   16.2   0.0   108   227   207   330   174   358 0.79 -
NODE_58188_length_6345_cov_36.406660:108-1742     -            545 16723at7898          -            834   6.3e-07   26.4   0.0   3   3    0.0041      0.26    7.8   0.0   114   224   425   542   384   545 0.76 -
NODE_383_length_32035_cov_41.017942:15134-31148   -            864 16723at7898          -            834   2.1e-06   24.6   0.0   1   4    0.0001    0.0065   13.1   0.0    22   222    15   210     9   223 0.74 -
NODE_383_length_32035_cov_41.017942:15134-31148   -            864 16723at7898          -            834   2.1e-06   24.6   0.0   2   4     0.052       3.3    4.1   0.0   179   229   325   375   312   429 0.87 -
NODE_383_length_32035_cov_41.017942:15134-31148   -            864 16723at7898          -            834   2.1e-06   24.6   0.0   3   4      0.28        18    1.7   0.0    70   135   544   608   537   636 0.88 -
NODE_383_length_32035_cov_41.017942:15134-31148   -            864 16723at7898          -            834   2.1e-06   24.6   0.0   4   4       1.4        92   -0.6   0.0    76   136   656   710   631   731 0.79 -
NODE_73763_length_5286_cov_71.911895:1830-3224    -            465 16723at7898          -            834   1.2e-05   22.1   0.6   1   3   4.4e-05    0.0028   14.3   0.4   108   216    17   130     4   143 0.76 -
NODE_73763_length_5286_cov_71.911895:1830-3224    -            465 16723at7898          -            834   1.2e-05   22.1   0.6   2   3     0.025       1.6    5.2   0.1    78   228   101   247    95   323 0.72 -
NODE_73763_length_5286_cov_71.911895:1830-3224    -            465 16723at7898          -            834   1.2e-05   22.1   0.6   3   3      0.12       7.5    3.0   0.0    85   218   321   456   309   465 0.69 -
NODE_1801_length_23466_cov_25.873326:7981-9564    -            528 16723at7898          -            834   0.00018   18.3   0.0   1   3   3.5e-05    0.0022   14.6   0.0    87   220   101   233    86   251 0.77 -
NODE_1801_length_23466_cov_25.873326:7981-9564    -            528 16723at7898          -            834   0.00018   18.3   0.0   2   3         2   1.3e+02   -1.1   0.0    79   147   312   374   288   405 0.71 -
NODE_1801_length_23466_cov_25.873326:7981-9564    -            528 16723at7898          -            834   0.00018   18.3   0.0   3   3       1.3        80   -0.4   0.0    65   134   408   472   398   478 0.76 -
NODE_27995_length_9755_cov_64.528583:6512-7735    -            408 16723at7898          -            834   0.00043   17.0   0.3   1   3      0.65        42    0.5   0.1   118   165    65   113    30   134 0.69 -
NODE_27995_length_9755_cov_64.528583:6512-7735    -            408 16723at7898          -            834   0.00043   17.0   0.3   2   3   0.00052     0.033   10.8   0.0   100   162   158   215   111   228 0.73 -
NODE_27995_length_9755_cov_64.528583:6512-7735    -            408 16723at7898          -            834   0.00043   17.0   0.3   3   3      0.22        14    2.1   0.0    75   230   243   400   233   404 0.71 -
NODE_81921_length_4823_cov_51.945809:0-1280       -            427 16723at7898          -            834   0.00066   16.4   0.1   1   3      0.49        32    0.9   0.0   121   158    98   135    95   198 0.72 -
NODE_81921_length_4823_cov_51.945809:0-1280       -            427 16723at7898          -            834   0.00066   16.4   0.1   2   3   0.00012    0.0078   12.8   0.0   108   214   194   305   161   319 0.84 -
NODE_81921_length_4823_cov_51.945809:0-1280       -            427 16723at7898          -            834   0.00066   16.4   0.1   3   3     0.052       3.3    4.1   0.1    59   214   258   410   249   423 0.66 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/16723at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/16723at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/16723at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:34:52 2021
# [ok]
