--2023-01-25 16:42:17--  https://gridftp.tamucc.edu/genomics/20230123_PIRE-Tcr-ssl//tamucc_files.txt
Resolving gridftp.tamucc.edu (gridftp.tamucc.edu)... 64.71.87.21
Connecting to gridftp.tamucc.edu (gridftp.tamucc.edu)|64.71.87.21|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 270 [text/plain]
Saving to: ‘tylosurus_crocodilus/shotgun_raw_fq/tamucc_files.txt’

     0K                                                       100% 11.0M=0s

2023-01-25 16:42:18 (11.0 MB/s) - ‘tylosurus_crocodilus/shotgun_raw_fq/tamucc_files.txt’ saved [270/270]

--2023-01-25 16:42:19--  https://gridftp.tamucc.edu/genomics/20230123_PIRE-Tcr-ssl//tamucc_files.txt
Resolving gridftp.tamucc.edu (gridftp.tamucc.edu)... 64.71.87.21
Connecting to gridftp.tamucc.edu (gridftp.tamucc.edu)|64.71.87.21|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 270 [text/plain]
Saving to: ‘tylosurus_crocodilus/shotgun_raw_fq/tamucc_files.txt.1’

     0K                                                       100% 14.9M=0s

2023-01-25 16:42:19 (14.9 MB/s) - ‘tylosurus_crocodilus/shotgun_raw_fq/tamucc_files.txt.1’ saved [270/270]

--2023-01-25 16:42:19--  https://gridftp.tamucc.edu/genomics/20230123_PIRE-Tcr-ssl//TcC0700602B_CKDL220033555-1A_HMMWCDSX5_L3_1.fq.gz
Resolving gridftp.tamucc.edu (gridftp.tamucc.edu)... 64.71.87.21
Connecting to gridftp.tamucc.edu (gridftp.tamucc.edu)|64.71.87.21|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 454180003 (433M) [application/x-gzip]
Saving to: ‘tylosurus_crocodilus/shotgun_raw_fq/TcC0700602B_CKDL220033555-1A_HMMWCDSX5_L3_1.fq.gz’

     0K .......... .......... .......... .......... ..........  0%  566K 13m3s
 15200K .......... .......... .......... .......... ..........  3% 2.74M 3m22s
 15250K .......... .......... .......... .......... ..........  3% 2.39M 3m22s
 15300K .......... .......... .......... .......... ..........  3% 5.77M 3m22s
 15350K .......... .......... .......... .......... ..........  4% 3.41M 3m21s
 15400K .......... .......... .......... .......... ..........  4% 2.33M 3m21s
 15450K .......... .......... .......... .......... ..........  4% 6.77M 3m20s
 15500K .......... .......... .......... .......... ..........  4% 3.02M 3m20s
 15550K .......... .......... .......... .......... ..........  4% 3.48M 3m20s
 15600K .......... .......... .......... .......... ..........  4% 2.92M 3m20s
 15650K .......... .......... .......... .......... ..........  4% 3.38M 3m19s
 15700K .......... .......... .......... .......... ..........  4% 2.27M 3m19s
 15750K .......... .......... .......... .......... ..........  4% 7.90M 3m19s
 15800K .......... .......... .......... .......... ..........  4% 3.16M 3m18s
 15850K .......... .......... .......... .......... ..........  4% 3.33M 3m18s
 15900K .......... .......... .......... .......... ..........  4% 3.61M 3m18s
 15950K .......... .......... .......... .......... ..........  4% 3.18M 3m17s
 16000K .......... .......... .......... .......... ..........  4% 3.04M 3m17s
 16050K .......... .......... .......... .......... ..........  4% 2.94M 3m17s
 16100K .......... .......... .......... .......... ..........  4% 3.91M 3m16s
 16150K .......... .......... .......... .......... ..........  4% 3.41M 3m16s
 16200K .......... .......... .......... .......... ..........  4% 3.55M 3m16s
 16250K .......... .......... .......... .......... ..........  4% 3.01M 3m16s
 16300K .......... .......... .......... .......... ..........  4% 9.07M 3m15s
 16350K .......... .......... .......... .......... ..........  4% 1.93M 3m15s
 16400K .......... .......... .......... .......... ..........  4% 3.29M 3m15s
 16450K .......... .......... .......... .......... ..........  4% 9.83M 3m14s
 16500K .......... .......... .......... .......... ..........  4% 2.13M 3m14s
 16550K .......... .......... .......... .......... ..........  4% 8.04M 3m14s
 16600K .......... .......... .......... .......... ..........  4% 3.71M 3m13s
 16650K .......... .......... .......... .......... ..........  4% 3.66M 3m13s
 16700K .......... .......... .......... .......... ..........  4% 3.16M 3m13s
 16750K .......... .......... .......... .......... ..........  4% 3.45M 3m12s
 16800K .......... .......... .......... .......... ..........  4% 3.41M 3m12s
 16850K .......... .......... .......... .......... ..........  4% 3.06M 3m12s
 16900K .......... .......... .......... .......... ..........  4% 8.20M 3m11s
 16950K .......... .......... .......... .......... ..........  4% 3.95M 3m11s
 17000K .......... .......... .......... .......... ..........  4% 4.10M 3m11s
 17050K .......... .......... .......... .......... ..........  4% 3.32M 3m11s
 17100K .......... .......... .......... .......... ..........  4% 3.17M 3m10s
 17150K .......... .......... .......... .......... ..........  4% 8.55M 3m10s
 17200K .......... .......... .......... .......... ..........  4% 2.09M 3m10s
 17250K .......... .......... .......... .......... ..........  4% 13.0M 3m9s
 17300K .......... .......... .......... .......... ..........  4% 3.29M 3m9s
 17350K .......... .......... .......... .......... ..........  4% 3.92M 3m9s
 17400K .......... .......... .......... .......... ..........  4% 3.39M 3m8s
 17450K .......... .......... .......... .......... ..........  4% 3.23M 3m8s
 17500K .......... .......... .......... .......... ..........  4% 10.7M 3m8s
 17550K .......... .......... .......... .......... ..........  4% 4.14M 3m7s
 17600K .......... .......... .......... .......... ..........  4% 2.95M 3m7s
 17650K .......... .......... .......... .......... ..........  4% 3.74M 3m7s
 17700K .......... .......... .......... .......... ..........  4% 8.84M 3m7s
 17750K .......... .......... .......... .......... ..........  4% 2.17M 3m6s
 17800K .......... .......... .......... .......... ..........  4% 13.0M 3m6s
 17850K .......... .......... .......... .......... ..........  4% 3.62M 3m6s
 17900K .......... .......... .......... .......... ..........  4% 3.53M 3m5s
 17950K .......... .......... .......... .......... ..........  4% 3.52M 3m5s
 18000K .......... .......... .......... .......... ..........  4% 3.01M 3m5s
 18050K .......... .......... .......... .......... ..........  4% 15.8M 3m4s
 18100K .......... .......... .......... .......... ..........  4% 3.62M 3m4s
 18150K .......... .......... .......... .......... ..........  4% 3.89M 3m4s
 18200K .......... .......... .......... .......... ..........  4% 3.09M 3m4s
 18250K .......... .......... .......... .......... ..........  4% 14.6M 3m3s
 18300K .......... .......... .......... .......... ..........  4% 3.50M 3m3s
 18350K .......... .......... .......... .......... ..........  4% 4.49M 3m3s
 18400K .......... .......... .......... .......... ..........  4% 2.82M 3m3s
 18450K .......... .......... .......... .......... ..........  4% 13.7M 3m2s
 18500K .......... .......... .......... .......... ..........  4% 3.65M 3m2s
 18550K .......... .......... .......... .......... ..........  4% 4.33M 3m2s
 18600K .......... .......... .......... .......... ..........  4% 2.99M 3m1s
 18650K .......... .......... .......... .......... ..........  4% 12.7M 3m1s
 18700K .......... .......... .......... .......... ..........  4% 3.66M 3m1s
 18750K .......... .......... .......... .......... ..........  4% 4.76M 3m0s
 18800K .......... .......... .......... .......... ..........  4% 2.77M 3m0s
 18850K .......... .......... .......... .......... ..........  4% 12.6M 3m0s
 18900K .......... .......... .......... .......... ..........  4% 3.71M 3m0s
 18950K .......... .......... .......... .......... ..........  4% 4.41M 2m59s
 19000K .......... .......... .......... .......... ..........  4% 11.4M 2m59s
 19050K .......... .......... .......... .......... ..........  4% 3.74M 2m59s
 19100K .......... .......... .......... .......... ..........  4% 7.89M 2m58s
 19150K .......... .......... .......... .......... ..........  4% 4.10M 2m58s
 19200K .......... .......... .......... .......... ..........  5% 3.61M 2m58s
 19250K .......... .......... .......... .......... ..........  5% 3.21M 2m58s
 19300K .......... .......... .......... .......... ..........  5% 13.1M 2m57s
 19350K .......... .......... .......... .......... ..........  5% 4.20M 2m57s
 19400K .......... .......... .......... .......... ..........  5% 4.61M 2m57s
 19450K .......... .......... .......... .......... ..........  5% 2.71M 2m56s
 19500K .......... .......... .......... .......... ..........  5% 19.8M 2m56s
 19550K .......... .......... .......... .......... ..........  5% 3.57M 2m56s
 19600K .......... .......... .......... .......... ..........  5% 4.40M 2m56s
 19650K .......... .......... .......... .......... ..........  5% 2.70M 2m55s
 19700K .......... .......... .......... .......... ..........  5% 44.9M 2m55s
 19750K .......... .......... .......... .......... ..........  5% 10.6M 2m55s
 19800K .......... .......... .......... .......... ..........  5% 4.49M 2m54s
 19850K .......... .......... .......... .......... ..........  5% 3.74M 2m54s
 19900K .......... .......... .......... .......... ..........  5% 3.15M 2m54s
 19950K .......... .......... .......... .......... ..........  5% 21.8M 2m53s
 20000K .......... .......... .......... .......... ..........  5% 3.43M 2m53s
 20050K .......... .......... .......... .......... ..........  5% 4.61M 2m53s
 20100K .......... .......... .......... .......... ..........  5% 2.56M 2m53s
 20150K .......... .......... .......... .......... ..........  5% 26.5M 2m52s
 20200K .......... .......... .......... .......... ..........  5% 14.4M 2m52s
 20250K .......... .......... .......... .......... ..........  5% 4.34M 2m52s
 20300K .......... .......... .......... .......... ..........  5% 4.72M 2m52s
 20350K .......... .......... .......... .......... ..........  5% 2.63M 2m51s
 20400K .......... .......... .......... .......... ..........  5% 16.0M 2m51s
 20450K .......... .......... .......... .......... ..........  5% 3.89M 2m51s
 20500K .......... .......... .......... .......... ..........  5% 4.64M 2m51s
 20550K .......... .......... .......... .......... ..........  5% 13.0M 2m50s
 20600K .......... .......... .......... .......... ..........  5% 3.08M 2m50s
 20650K .......... .......... .......... .......... ..........  5% 19.9M 2m50s
 20700K .......... .......... .......... .......... ..........  5% 3.80M 2m50s
 20750K .......... .......... .......... .......... ..........  5% 4.43M 2m49s
 20800K .......... .......... .......... .......... ..........  5% 2.78M 2m49s
 20850K .......... .......... .......... .......... ..........  5% 41.1M 2m49s
 20900K .......... .......... .......... .......... ..........  5% 14.4M 2m48s
 20950K .......... .......... .......... .......... ..........  5% 3.90M 2m48s
 21000K .......... .......... .......... .......... ..........  5% 4.45M 2m48s
 21050K .......... .......... .......... .......... ..........  5% 2.70M 2m48s
 21100K .......... .......... .......... .......... ..........  5% 19.3M 2m47s
 21150K .......... .......... .......... .......... ..........  5% 33.8M 2m47s
 21200K .......... .......... .......... .......... ..........  5% 3.84M 2m47s
 21250K .......... .......... .......... .......... ..........  5% 3.80M 2m47s
 21300K .......... .......... .......... .......... ..........  5% 3.00M 2m47s
 21350K .......... .......... .......... .......... ..........  5% 24.9M 2m46s
 21400K .......... .......... .......... .......... ..........  5% 37.7M 2m46s
 21450K .......... .......... .......... .......... ..........  5% 3.98M 2m46s
 21500K .......... .......... .......... .......... ..........  5% 4.63M 2m45s
 21550K .......... .......... .......... .......... ..........  5% 2.62M 2m45s
 21600K .......... .......... .......... .......... ..........  5% 13.1M 2m45s
 21650K .......... .......... .......... .......... ..........  5% 32.2M 2m45s
 21700K .......... .......... .......... .......... ..........  5% 4.78M 2m44s
 21750K .......... .......... .......... .......... ..........  5% 3.76M 2m44s
 21800K .......... .......... .......... .......... ..........  5% 3.00M 2m44s
 21850K .......... .......... .......... .......... ..........  5% 15.3M 2m44s
 21900K .......... .......... .......... .......... ..........  5% 41.7M 2m43s
 21950K .......... .......... .......... .......... ..........  5% 4.94M 2m43s
 22000K .......... .......... .......... .......... ..........  5% 3.48M 2m43s
 22050K .......... .......... .......... .......... ..........  5% 2.79M 2m43s
 22100K .......... .......... .......... .......... ..........  5% 68.4M 2m42s
 22150K .......... .......... .......... .......... ..........  5% 15.7M 2m42s
 22200K .......... .......... .......... .......... ..........  5% 5.86M 2m42s
 22250K .......... .......... .......... .......... ..........  5% 4.08M 2m42s
 22300K .......... .......... .......... .......... ..........  5% 12.4M 2m41s
 22350K .......... .......... .......... .......... ..........  5% 2.90M 2m41s
 22400K .......... .......... .......... .......... ..........  5% 11.7M 2m41s
 22450K .......... .......... .......... .......... ..........  5% 6.31M 2m41s
 22500K .......... .......... .......... .......... ..........  5% 4.05M 2m40s
 22550K .......... .......... .......... .......... ..........  5% 12.9M 2m40s
 22600K .......... .......... .......... .......... ..........  5% 2.91M 2m40s
 22650K .......... .......... .......... .......... ..........  5% 19.3M 2m40s
 22700K .......... .......... .......... .......... ..........  5% 20.0M 2m39s
 22750K .......... .......... .......... .......... ..........  5% 5.40M 2m39s
 22800K .......... .......... .......... .......... ..........  5% 3.70M 2m39s
 22850K .......... .......... .......... .......... ..........  5% 2.80M 2m39s
 22900K .......... .......... .......... .......... ..........  5% 63.2M 2m38s
 22950K .......... .......... .......... .......... ..........  5% 22.0M 2m38s
 23000K .......... .......... .......... .......... ..........  5% 5.08M 2m38s
 23050K .......... .......... .......... .......... ..........  6% 13.2M 2m38s
 23100K .......... .......... .......... .......... ..........  6% 4.23M 2m37s
 23150K .......... .......... .......... .......... ..........  6% 2.78M 2m37s
 23200K .......... .......... .......... .......... ..........  6% 19.7M 2m37s
 23250K .......... .......... .......... .......... ..........  6% 21.0M 2m37s
 23300K .......... .......... .......... .......... ..........  6% 5.54M 2m36s
 23350K .......... .......... .......... .......... ..........  6% 4.35M 2m36s
 23400K .......... .......... .......... .......... ..........  6% 17.4M 2m36s
 23450K .......... .......... .......... .......... ..........  6% 2.84M 2m36s
 23500K .......... .......... .......... .......... ..........  6% 18.3M 2m36s
 23550K .......... .......... .......... .......... ..........  6% 25.3M 2m35s
 23600K .......... .......... .......... .......... ..........  6% 5.00M 2m35s
 23650K .......... .......... .......... .......... ..........  6% 3.15M 2m35s
 23700K .......... .......... .......... .......... ..........  6% 3.31M 2m35s
 23750K .......... .......... .......... .......... ..........  6%  129M 2m34s
 23800K .......... .......... .......... .......... ..........  6% 18.7M 2m34s
 23850K .......... .......... .......... .......... ..........  6% 5.15M 2m34s
 23900K .......... .......... .......... .......... ..........  6% 14.7M 2m34s
 23950K .......... .......... .......... .......... ..........  6% 3.45M 2m34s
 24000K .......... .......... .......... .......... ..........  6% 3.24M 2m33s
 24050K .......... .......... .......... .......... ..........  6% 20.3M 2m33s
 24100K .......... .......... .......... .......... ..........  6% 25.6M 2m33s
 24150K .......... .......... .......... .......... ..........  6% 5.99M 2m33s
 24200K .......... .......... .......... .......... ..........  6% 3.79M 2m32s
 24250K .......... .......... .......... .......... ..........  6% 10.9M 2m32s
 24300K .......... .......... .......... .......... ..........  6% 3.24M 2m32s
 24350K .......... .......... .......... .......... ..........  6% 25.9M 2m32s
 24400K .......... .......... .......... .......... ..........  6% 17.3M 2m32s
 24450K .......... .......... .......... .......... ..........  6% 5.24M 2m31s
 24500K .......... .......... .......... .......... ..........  6% 4.43M 2m31s
 24550K .......... .......... .......... .......... ..........  6% 10.8M 2m31s
 24600K .......... .......... .......... .......... ..........  6% 3.21M 2m31s
 24650K .......... .......... .......... .......... ..........  6% 28.4M 2m30s
 24700K .......... .......... .......... .......... ..........  6% 18.1M 2m30s
 24750K .......... .......... .......... .......... ..........  6% 6.20M 2m30s
 24800K .......... .......... .......... .......... ..........  6% 3.87M 2m30s
 24850K .......... .......... .......... .......... ..........  6% 10.7M 2m30s
 24900K .......... .......... .......... .......... ..........  6% 3.08M 2m29s
 24950K .......... .......... .......... .......... ..........  6% 21.4M 2m29s
 25000K .......... .......... .......... .......... ..........  6% 31.3M 2m29s
 25050K .......... .......... .......... .......... ..........  6% 6.19M 2m29s
 25100K .......... .......... .......... .......... ..........  6% 17.7M 2m28s
 25150K .......... .......... .......... .......... ..........  6% 3.45M 2m28s
 25200K .......... .......... .......... .......... ..........  6% 3.06M 2m28s
 25250K .......... .......... .......... .......... ..........  6% 29.7M 2m28s
 25300K .......... .......... .......... .......... ..........  6% 20.9M 2m28s
 25350K .......... .......... .......... .......... ..........  6% 6.16M 2m27s
 25400K .......... .......... .......... .......... ..........  6% 18.2M 2m27s
 25450K .......... .......... .......... .......... ..........  6% 3.17M 2m27s
 25500K .......... .......... .......... .......... ..........  6% 3.36M 2m27s
 25550K .......... .......... .......... .......... ..........  6%  133M 2m27s
 25600K .......... .......... .......... .......... ..........  6% 20.2M 2m26s
 25650K .......... .......... .......... .......... ..........  6% 5.26M 2m26s
 25700K .......... .......... .......... .......... ..........  6% 24.2M 2m26s
 25750K .......... .......... .......... .......... ..........  6% 3.18M 2m26s
 25800K .......... .......... .......... .......... ..........  6% 41.6M 2m26s
 25850K .......... .......... .......... .......... ..........  6% 3.37M 2m25s
 25900K .......... .......... .......... .......... ..........  6% 22.4M 2m25s
 25950K .......... .......... .......... .......... ..........  6% 25.9M 2m25s
 26000K .......... .......... .......... .......... ..........  6% 4.88M 2m25s
 26050K .......... .......... .......... .......... ..........  6% 21.3M 2m25s
 26100K .......... .......... .......... .......... ..........  6% 3.54M 2m24s
 26150K .......... .......... .......... .......... ..........  6% 3.41M 2m24s
 26200K .......... .......... .......... .......... ..........  6% 28.8M 2m24s
 26250K .......... .......... .......... .......... ..........  6% 34.2M 2m24s
 26300K .......... .......... .......... .......... ..........  6% 30.0M 2m23s
 26350K .......... .......... .......... .......... ..........  6% 5.11M 2m23s
 26400K .......... .......... .......... .......... ..........  6% 3.27M 2m23s
 26450K .......... .......... .......... .......... ..........  6% 3.17M 2m23s
 26500K .......... .......... .......... .......... ..........  6% 85.2M 2m23s
 26550K .......... .......... .......... .......... ..........  6% 20.5M 2m23s
 26600K .......... .......... .......... .......... ..........  6% 40.2M 2m22s
 26650K .......... .......... .......... .......... ..........  6% 5.99M 2m22s
 26700K .......... .......... .......... .......... ..........  6% 17.0M 2m22s
 26750K .......... .......... .......... .......... ..........  6% 3.44M 2m22s
 26800K .......... .......... .......... .......... ..........  6% 3.11M 2m22s
 26850K .......... .......... .......... .......... ..........  6% 27.3M 2m21s
 26900K .......... .......... .......... .......... ..........  7% 39.7M 2m21s
 26950K .......... .......... .......... .......... ..........  7% 36.7M 2m21s
 27000K .......... .......... .......... .......... ..........  7% 6.31M 2m21s
 27050K .......... .......... .......... .......... ..........  7% 14.6M 2m21s
 27100K .......... .......... .......... .......... ..........  7% 3.34M 2m20s
 27150K .......... .......... .......... .......... ..........  7% 3.33M 2m20s
 27200K .......... .......... .......... .......... ..........  7% 24.1M 2m20s
 27250K .......... .......... .......... .......... ..........  7% 35.4M 2m20s
 27300K .......... .......... .......... .......... ..........  7% 6.09M 2m20s
 27350K .......... .......... .......... .......... ..........  7% 19.0M 2m19s
 27400K .......... .......... .......... .......... ..........  7% 15.7M 2m19s
 27450K .......... .......... .......... .......... ..........  7% 3.78M 2m19s
 27500K .......... .......... .......... .......... ..........  7% 3.32M 2m19s
 27550K .......... .......... .......... .......... ..........  7% 22.9M 2m19s
 27600K .......... .......... .......... .......... ..........  7% 25.1M 2m19s
 27650K .......... .......... .......... .......... ..........  7% 6.51M 2m18s
 27700K .......... .......... .......... .......... ..........  7% 20.5M 2m18s
 27750K .......... .......... .......... .......... ..........  7% 15.9M 2m18s
 27800K .......... .......... .......... .......... ..........  7% 3.72M 2m18s
 27850K .......... .......... .......... .......... ..........  7% 3.31M 2m18s
 27900K .......... .......... .......... .......... ..........  7% 24.8M 2m17s
 27950K .......... .......... .......... .......... ..........  7% 33.3M 2m17s
 28000K .......... .......... .......... .......... ..........  7% 6.16M 2m17s
 28050K .......... .......... .......... .......... ..........  7% 19.8M 2m17s
 28100K .......... .......... .......... .......... ..........  7% 15.8M 2m17s
 28150K .......... .......... .......... .......... ..........  7% 3.76M 2m17s
 28200K .......... .......... .......... .......... ..........  7% 3.29M 2m16s
 28250K .......... .......... .......... .......... ..........  7% 16.5M 2m16s
 28300K .......... .......... .......... .......... ..........  7% 44.2M 2m16s
 28350K .......... .......... .......... .......... ..........  7% 6.90M 2m16s
 28400K .......... .......... .......... .......... ..........  7% 19.8M 2m16s
 28450K .......... .......... .......... .......... ..........  7% 14.9M 2m15s
 28500K .......... .......... .......... .......... ..........  7% 3.81M 2m15s
 28550K .......... .......... .......... .......... ..........  7% 3.23M 2m15s
 28600K .......... .......... .......... .......... ..........  7% 26.8M 2m15s
 28650K .......... .......... .......... .......... ..........  7% 35.1M 2m15s
 28700K .......... .......... .......... .......... ..........  7% 36.8M 2m15s
 28750K .......... .......... .......... .......... ..........  7% 6.68M 2m14s
 28800K .......... .......... .......... .......... ..........  7% 14.5M 2m14s
 28850K .......... .......... .......... .......... ..........  7% 3.50M 2m14s
 28900K .......... .......... .......... .......... ..........  7% 3.19M 2m14s
 28950K .......... .......... .......... .......... ..........  7% 27.1M 2m14s
 29000K .......... .......... .......... .......... ..........  7% 30.6M 2m14s
 29050K .......... .......... .......... .......... ..........  7% 34.4M 2m13s
 29100K .......... .......... .......... .......... ..........  7% 4.73M 2m13s
 29150K .......... .......... .......... .......... ..........  7% 34.9M 2m13s
 29200K .......... .......... .......... .......... ..........  7% 3.82M 2m13s
 29250K .......... .......... .......... .......... ..........  7% 3.21M 2m13s
 29300K .......... .......... .......... .......... ..........  7% 85.3M 2m13s
 29350K .......... .......... .......... .......... ..........  7% 16.7M 2m12s
 29400K .......... .......... .......... .......... ..........  7% 35.9M 2m12s
 29450K .......... .......... .......... .......... ..........  7% 4.93M 2m12s
 29500K .......... .......... .......... .......... ..........  7% 44.0M 2m12s
 29550K .......... .......... .......... .......... ..........  7% 19.0M 2m12s
 29600K .......... .......... .......... .......... ..........  7% 4.20M 2m11s
 29650K .......... .......... .......... .......... ..........  7% 3.26M 2m11s
 29700K .......... .......... .......... .......... ..........  7% 22.5M 2m11s
 29750K .......... .......... .......... .......... ..........  7% 39.5M 2m11s
 29800K .......... .......... .......... .......... ..........  7% 33.7M 2m11s
 29850K .......... .......... .......... .......... ..........  7% 4.70M 2m11s
 29900K .......... .......... .......... .......... ..........  7% 42.5M 2m10s
 29950K .......... .......... .......... .......... ..........  7% 16.7M 2m10s
 30000K .......... .......... .......... .......... ..........  7% 1.94M 2m10s
 30050K .......... .......... .......... .......... ..........  7%  127M 2m10s
 30100K .......... .......... .......... .......... ..........  7% 16.0M 2m10s
 30150K .......... .......... .......... .......... ..........  7% 42.4M 2m10s
 30200K .......... .......... .......... .......... ..........  7% 4.52M 2m10s
 30250K .......... .......... .......... .......... ..........  7% 48.9M 2m9s
 30300K .......... .......... .......... .......... ..........  7% 25.3M 2m9s
 30350K .......... .......... .......... .......... ..........  7% 30.4M 2m9s
 30400K .......... .......... .......... .......... ..........  7% 1.92M 2m9s
 30450K .......... .......... .......... .......... ..........  7%  127M 2m9s
 30500K .......... .......... .......... .......... ..........  7% 16.6M 2m9s
 30550K .......... .......... .......... .......... ..........  7% 48.0M 2m8s
 30600K .......... .......... .......... .......... ..........  7% 4.51M 2m8s
 30650K .......... .......... .......... .......... ..........  7% 85.2M 2m8s
 30700K .......... .......... .......... .......... ..........  8% 15.5M 2m8s
 30750K .......... .......... .......... .......... ..........  8% 4.80M 2m8s
 30800K .......... .......... .......... .......... ..........  8% 3.13M 2m8s
 30850K .......... .......... .......... .......... ..........  8% 85.4M 2m7s
 30900K .......... .......... .......... .......... ..........  8% 15.5M 2m7s
 30950K .......... .......... .......... .......... ..........  8% 50.4M 2m7s
 31000K .......... .......... .......... .......... ..........  8% 4.25M 2m7s
 31050K .......... .......... .......... .......... ..........  8% 52.2M 2m7s
 31100K .......... .......... .......... .......... ..........  8% 15.9M 2m7s
 31150K .......... .......... .......... .......... ..........  8% 5.58M 2m6s
 31200K .......... .......... .......... .......... ..........  8% 3.11M 2m6s
 31250K .......... .......... .......... .......... ..........  8% 14.3M 2m6s
 31300K .......... .......... .......... .......... ..........  8% 81.5M 2m6s
 31350K .......... .......... .......... .......... ..........  8% 48.3M 2m6s
 31400K .......... .......... .......... .......... ..........  8% 4.36M 2m6s
 31450K .......... .......... .......... .......... ..........  8% 49.3M 2m5s
 31500K .......... .......... .......... .......... ..........  8% 14.8M 2m5s
 31550K .......... .......... .......... .......... ..........  8% 5.19M 2m5s
 31600K .......... .......... .......... .......... ..........  8% 3.29M 2m5s
 31650K .......... .......... .......... .......... ..........  8% 21.9M 2m5s
 31700K .......... .......... .......... .......... ..........  8% 14.0M 2m5s
 31750K .......... .......... .......... .......... ..........  8% 63.4M 2m5s
 31800K .......... .......... .......... .......... ..........  8% 5.07M 2m4s
 31850K .......... .......... .......... .......... ..........  8% 49.9M 2m4s
 31900K .......... .......... .......... .......... ..........  8% 13.3M 2m4s
 31950K .......... .......... .......... .......... ..........  8% 6.05M 2m4s
 32000K .......... .......... .......... .......... ..........  8% 3.09M 2m4s
 32050K .......... .......... .......... .......... ..........  8% 21.5M 2m4s
 32100K .......... .......... .......... .......... ..........  8% 15.2M 2m4s
 32150K .......... .......... .......... .......... ..........  8% 43.2M 2m3s
 32200K .......... .......... .......... .......... ..........  8% 5.10M 2m3s
 32250K .......... .......... .......... .......... ..........  8% 38.6M 2m3s
 32300K .......... .......... .......... .......... ..........  8% 21.6M 2m3s
 32350K .......... .......... .......... .......... ..........  8% 13.7M 2m3s
 32400K .......... .......... .......... .......... ..........  8% 2.31M 2m3s
 32450K .......... .......... .......... .......... ..........  8% 65.7M 2m3s
 32500K .......... .......... .......... .......... ..........  8% 9.58M 2m2s
 32550K .......... .......... .......... .......... ..........  8% 40.1M 2m2s
 32600K .......... .......... .......... .......... ..........  8% 80.5M 2m2s
 32650K .......... .......... .......... .......... ..........  8% 5.42M 2m2s
 32700K .......... .......... .......... .......... ..........  8% 18.7M 2m2s
 32750K .......... .......... .......... .......... ..........  8% 24.4M 2m2s
 32800K .......... .......... .......... .......... ..........  8% 2.14M 2m2s
 32850K .......... .......... .......... .......... ..........  8% 45.5M 2m1s
 32900K .......... .......... .......... .......... ..........  8% 16.0M 2m1s
 32950K .......... .......... .......... .......... ..........  8% 17.0M 2m1s
 33000K .......... .......... .......... .......... ..........  8% 44.5M 2m1s
 33050K .......... .......... .......... .......... ..........  8% 5.42M 2m1s
 33100K .......... .......... .......... .......... ..........  8% 34.5M 2m1s
 33150K .......... .......... .......... .......... ..........  8% 16.1M 2m0s
 33200K .......... .......... .......... .......... ..........  8% 10.2M 2m0s
 33250K .......... .......... .......... .......... ..........  8% 2.60M 2m0s
 33300K .......... .......... .......... .......... ..........  8% 17.3M 2m0s
 33350K .......... .......... .......... .......... ..........  8% 14.2M 2m0s
 33400K .......... .......... .......... .......... ..........  8% 35.5M 2m0s
 33450K .......... .......... .......... .......... ..........  8% 5.38M 2m0s
 33500K .......... .......... .......... .......... ..........  8% 49.3M 1m59s
 33550K .......... .......... .......... .......... ..........  8%  127M 1m59s
 33600K .......... .......... .......... .......... ..........  8% 13.9M 1m59s
 33650K .......... .......... .......... .......... ..........  8% 4.81M 1m59s
 33700K .......... .......... .......... .......... ..........  8% 3.64M 1m59s
 33750K .......... .......... .......... .......... ..........  8% 13.9M 1m59s
 33800K .......... .......... .......... .......... ..........  8% 16.6M 1m59s
 33850K .......... .......... .......... .......... ..........  8% 40.8M 1m58s
 33900K .......... .......... .......... .......... ..........  8% 5.45M 1m58s
 33950K .......... .......... .......... .......... ..........  8% 84.4M 1m58s
 34000K .......... .......... .......... .......... ..........  8% 19.9M 1m58s
 34050K .......... .......... .......... .......... ..........  8% 9.39M 1m58s
 34100K .......... .......... .......... .......... ..........  8% 2.62M 1m58s
 34150K .......... .......... .......... .......... ..........  8% 37.4M 1m58s
 34200K .......... .......... .......... .......... ..........  8% 14.4M 1m58s
 34250K .......... .......... .......... .......... ..........  8% 16.0M 1m57s
 34300K .......... .......... .......... .......... ..........  8% 45.9M 1m57s
 34350K .......... .......... .......... .......... ..........  8% 5.35M 1m57s
 34400K .......... .......... .......... .......... ..........  8% 71.8M 1m57s
 34450K .......... .......... .......... .......... ..........  8% 14.1M 1m57s
 34500K .......... .......... .......... .......... ..........  8% 10.1M 1m57s
 34550K .......... .......... .......... .......... ..........  9% 2.75M 1m57s
 34600K .......... .......... .......... .......... ..........  9% 31.5M 1m56s
 34650K .......... .......... .......... .......... ..........  9% 15.5M 1m56s
 34700K .......... .......... .......... .......... ..........  9% 16.3M 1m56s
 34750K .......... .......... .......... .......... ..........  9% 39.0M 1m56s
 34800K .......... .......... .......... .......... ..........  9% 5.13M 1m56s
 34850K .......... .......... .......... .......... ..........  9%  110M 1m56s
 34900K .......... .......... .......... .......... ..........  9% 15.0M 1m56s
